Date,Item,Quantity,Customer
2/11/2022,C4308533,120,Customer 3
2/11/2022,D1609048,2,Customer 3
2/11/2022,D1609049,2,Customer 3
2/11/2022,D4095380,1,Customer 3
2/11/2022,D4095381,1,Customer 3
2/11/2022,D4214747,4,Customer 3
2/11/2022,D4214749,4,Customer 3
2/11/2022,D4214752,4,Customer 3
2/11/2022,S01907730003,1,Customer 3
2/11/2022,S01907730004,1,Customer 3
2/11/2022,S01907730005,1,Customer 3
2/11/2022,D1609048,9,Customer 3
2/11/2022,D1609049,9,Customer 3
2/11/2022,D4095379,3,Customer 3
2/11/2022,D4095380,1,Customer 3
2/11/2022,D4095381,4,Customer 3
2/11/2022,D4095382,1,Customer 3
2/11/2022,D4214747,3,Customer 3
2/11/2022,D4214749,3,Customer 3
2/11/2022,D4214752,3,Customer 3
2/11/2022,D550184822,1,Customer 3
2/11/2022,D550184824,1,Customer 3
2/11/2022,D550184825,1,Customer 3
2/11/2022,8808765,5,Customer 3
2/11/2022,8808765,5,Customer 3
2/11/2022,8808762,9,Customer 3
2/11/2022,8808767,6,Customer 3
2/11/2022,8808767,1,Customer 3
2/14/2022,C8817151,1,Customer 3
2/14/2022,C8817152,2,Customer 3
2/14/2022,C8539359,2,Customer 3
2/14/2022,C8808753,10,Customer 3
2/14/2022,C8821921,7,Customer 3
2/14/2022,C8821991,6,Customer 3
2/14/2022,C8821992,4,Customer 3
2/14/2022,C4307633,8,Customer 3
2/14/2022,S01688740063,1,Customer 3
2/14/2022,S01677550010,1,Customer 3
2/14/2022,8808763,3,Customer 3
2/14/2022,8808763,7,Customer 3
2/14/2022,8825177,5,Customer 3
2/14/2022,8825177,5,Customer 3
2/14/2022,8817151,10,Customer 3
2/14/2022,8814544,6,Customer 3
2/14/2022,8814544,3,Customer 3
2/14/2022,8808763,2,Customer 3
2/14/2022,8814544,6,Customer 3
2/14/2022,8808767,6,Customer 3
2/14/2022,8808763,1,Customer 3
2/14/2022,8808765,5,Customer 3
2/14/2022,8808764,6,Customer 3
2/14/2022,8808763,1,Customer 3
2/14/2022,1521038,30,Customer 3
2/14/2022,1521038,30,Customer 3
2/14/2022,1521038,90,Customer 3
2/14/2022,1521039,60,Customer 3
2/14/2022,8813411,8,Customer 3
2/14/2022,8544763,4,Customer 3
2/14/2022,1521038,30,Customer 3
2/14/2022,1521039,30,Customer 3
2/14/2022,8813411,8,Customer 3
2/14/2022,8813412,4,Customer 3
2/14/2022,8544763,4,Customer 3
2/14/2022,8544761,6,Customer 3
2/14/2022,1516535,360,Customer 3
2/14/2022,1614672,135,Customer 3
2/14/2022,1614672,135,Customer 3
2/14/2022,1521039,30,Customer 3
2/14/2022,1521038,30,Customer 3
2/14/2022,8813411,16,Customer 3
2/14/2022,1524381,216,Customer 3
2/14/2022,1524382,216,Customer 3
2/14/2022,1524381,240,Customer 3
2/14/2022,1524382,420,Customer 3
2/14/2022,8813411,8,Customer 3
2/14/2022,8813412,6,Customer 3
2/14/2022,1521038,60,Customer 3
2/14/2022,1521039,30,Customer 3
2/14/2022,8544763,4,Customer 3
2/14/2022,8544763,4,Customer 3
2/14/2022,8544763,4,Customer 3
2/14/2022,8544761,6,Customer 3
2/14/2022,8544762,2,Customer 3
2/14/2022,1521038,30,Customer 3
2/14/2022,1521038,30,Customer 3
2/14/2022,8544762,6,Customer 3
2/14/2022,8544762,4,Customer 3
2/14/2022,8544762,4,Customer 3
2/14/2022,4139870,108,Customer 3
2/14/2022,1500959,96,Customer 3
2/14/2022,8544761,6,Customer 3
2/14/2022,8545922,2,Customer 3
2/14/2022,8813411,8,Customer 3
2/14/2022,1516535,120,Customer 3
2/14/2022,1516535,120,Customer 3
2/14/2022,1516535,120,Customer 3
2/14/2022,1516535,240,Customer 3
2/14/2022,4130310,54,Customer 3
2/14/2022,8813412,6,Customer 3
2/14/2022,8545923,14,Customer 3
2/14/2022,8813411,36,Customer 3
2/15/2022,9371183300,2,Customer 6
2/15/2022,9371183900,2,Customer 6
2/15/2022,9381183100,1,Customer 6
2/15/2022,9381193300,3,Customer 6
2/15/2022,9381193300,4,Customer 6
2/15/2022,9381193300,3,Customer 6
2/14/2022,1001092950,4,Customer 1
2/14/2022,1220081,4,Customer 1
2/14/2022,1001246922,3,Customer 1
2/15/2022,1001208664,13,Customer 1
2/15/2022,1001246922,6,Customer 1
2/15/2022,1220097,2,Customer 1
2/15/2022,1220108P006,1,Customer 1
2/15/2022,1001208664,4,Customer 1
2/15/2022,1001246922,3,Customer 1
2/15/2022,1001164233,9,Customer 1
2/15/2022,1001187810,6,Customer 1
2/15/2022,1220094,7,Customer 1
2/15/2022,1001164233,5,Customer 1
2/15/2022,1220029,4,Customer 1
2/15/2022,1001092950,2,Customer 1
2/15/2022,1001187810,6,Customer 1
2/15/2022,1220029,2,Customer 1
2/14/2022,1001107621,2,Customer 1
2/15/2022,1001107621,4,Customer 1
2/15/2022,1220081,2,Customer 1
2/15/2022,1220081,3,Customer 1
2/15/2022,1220081,1,Customer 1
2/14/2022,1001119253,1,Customer 1
2/15/2022,1001094787,5,Customer 1
2/15/2022,1001161920,480,Customer 1
2/15/2022,1001208662,3,Customer 1
2/15/2022,1001208663,3,Customer 1
2/15/2022,1001094787,3,Customer 1
2/15/2022,1001208662,1,Customer 1
2/15/2022,1001208663,3,Customer 1
2/15/2022,1001176492J,1,Customer 1
2/15/2022,1001177653C,1,Customer 1
2/15/2022,1001208663,3,Customer 1
2/14/2022,1001092950,1,Customer 1
2/14/2022,1001092950,1,Customer 1
2/14/2022,1001176492J,5,Customer 1
2/15/2022,1001176492J,4,Customer 1
2/15/2022,1001177653C,2,Customer 1
2/15/2022,1001177654J,2,Customer 1
2/15/2022,1001177655C,1,Customer 1
2/15/2022,1001176492J,4,Customer 1
2/15/2022,1001177653J,1,Customer 1
2/15/2022,1001177654J,2,Customer 1
2/15/2022,1001177655C,1,Customer 1
2/15/2022,1001163064,4,Customer 1
2/14/2022,1001266705,6,Customer 1
2/15/2022,1001177655C,1,Customer 1
2/15/2022,1001177655C,1,Customer 1
2/15/2022,1001177655C,2,Customer 1
2/16/2022,AT483809,3,Customer 4
2/16/2022,T379788,12,Customer 4
2/16/2022,T379736,6,Customer 4
2/16/2022,T282429,36,Customer 4
2/16/2022,T430163,24,Customer 4
2/16/2022,T378509,50,Customer 4
2/16/2022,T397537,60,Customer 4
2/16/2022,T172464,420,Customer 4
2/16/2022,KK16645,185,Customer 4
2/16/2022,T401552,24,Customer 4
2/16/2022,T370531,14,Customer 4
2/16/2022,T278793,4,Customer 4
2/16/2022,T379787,9,Customer 4
2/16/2022,T379736,12,Customer 4
2/16/2022,T426685,3,Customer 4
2/16/2022,T424338,60,Customer 4
2/16/2022,T355727,3,Customer 4
2/16/2022,T309229,25,Customer 4
2/16/2022,T240905,40,Customer 4
2/16/2022,T240904,40,Customer 4
2/16/2022,T365472,1,Customer 4
2/16/2022,T379788,3,Customer 4
2/16/2022,T379736,6,Customer 4
2/16/2022,T384893,50,Customer 4
2/16/2022,T331550,12,Customer 4
2/16/2022,T330473,12,Customer 4
2/16/2022,T365472,1,Customer 4
2/16/2022,T269363,2,Customer 4
2/16/2022,KK72365,8,Customer 4
2/16/2022,T342376,8,Customer 4
2/16/2022,T430160,22,Customer 4
2/16/2022,T394578,200,Customer 4
2/16/2022,T281544,12,Customer 4
2/16/2022,T282429,8,Customer 4
2/16/2022,T318683,12,Customer 4
2/16/2022,T318689,12,Customer 4
2/16/2022,AT483809,4,Customer 4
2/16/2022,1001092950P046,2,Customer 1
2/16/2022,1001208664,16,Customer 1
2/16/2022,1001246922,1,Customer 1
2/16/2022,1001187810,6,Customer 1
2/16/2022,1220094,1,Customer 1
2/16/2022,1001164233,11,Customer 1
2/16/2022,1220094,3,Customer 1
2/16/2022,1001164233,1,Customer 1
2/16/2022,1220029,4,Customer 1
2/16/2022,1220094,7,Customer 1
2/16/2022,1220094,2,Customer 1
2/16/2022,1001107621,4,Customer 1
2/16/2022,1001107621,2,Customer 1
2/16/2022,1220081,1,Customer 1
2/16/2022,1001246922,2,Customer 1
2/16/2022,1001094787,3,Customer 1
2/16/2022,1001094787,3,Customer 1
2/16/2022,1220108,1,Customer 1
2/16/2022,1001094787,2,Customer 1
2/16/2022,1001177654J,1,Customer 1
2/16/2022,1001177654J,1,Customer 1
2/16/2022,1220081,1,Customer 1
2/8/2022,26G00005,15,Customer 6
2/8/2022,26G00006,15,Customer 6
2/8/2022,26G00005,10,Customer 6
2/8/2022,26G00006,10,Customer 6
2/8/2022,26G00007,4,Customer 6
2/8/2022,26G00008,4,Customer 6
2/8/2022,26G00007,4,Customer 6
2/8/2022,26G00008,4,Customer 6
2/8/2022,BMS00175,20,Customer 6
2/15/2022,26G00005,15,Customer 6
2/15/2022,26G00006,15,Customer 6
2/15/2022,26G00005,15,Customer 6
2/15/2022,26G00006,15,Customer 6
2/15/2022,26G00007,8,Customer 6
2/15/2022,26G00008,8,Customer 6
2/15/2022,BMS00175,20,Customer 6
2/3/2022,CR40003,5,Other
2/7/2022,271884,20,Customer 6
2/7/2022,271882,32,Customer 6
2/7/2022,7220528,20,Customer 6
2/7/2022,271884,14,Customer 6
2/7/2022,271882,16,Customer 6
2/17/2022,KK72365,24,Customer 4
2/16/2022,T379788,12,Customer 4
2/16/2022,T374916,3,Customer 4
2/16/2022,T318689,12,Customer 4
2/16/2022,T281544,16,Customer 4
2/16/2022,T401552,16,Customer 4
2/16/2022,T370531,7,Customer 4
2/16/2022,T357703,144,Customer 4
2/17/2022,C8817149,1,Customer 3
2/17/2022,C8817151,6,Customer 3
2/17/2022,C8817152,1,Customer 3
2/17/2022,C8808753,20,Customer 3
2/17/2022,C8821921,8,Customer 3
2/17/2022,C8821991,3,Customer 3
2/17/2022,C8821992,8,Customer 3
2/17/2022,C8817150,2,Customer 3
2/17/2022,C8817151,2,Customer 3
2/17/2022,C8817152,4,Customer 3
2/17/2022,C8539357,2,Customer 3
2/17/2022,C8539359,4,Customer 3
2/17/2022,C8808753,10,Customer 3
2/17/2022,C8821921,4,Customer 3
2/17/2022,C8821991,4,Customer 3
2/17/2022,C8821992,4,Customer 3
2/17/2022,S01688740063,3,Customer 3
2/17/2022,C8817149,2,Customer 3
2/17/2022,C8817151,1,Customer 3
2/17/2022,C8817152,1,Customer 3
2/17/2022,C8808753,13,Customer 3
2/17/2022,C8821921,9,Customer 3
2/17/2022,C8821991,4,Customer 3
2/17/2022,C8821992,1,Customer 3
2/17/2022,8817151,10,Customer 3
2/17/2022,8817151,10,Customer 3
2/17/2022,8825177,5,Customer 3
2/17/2022,8817150,14,Customer 3
2/17/2022,8817149,1,Customer 3
2/17/2022,8808765,5,Customer 3
2/17/2022,8817150,14,Customer 3
2/17/2022,8808763,4,Customer 3
2/17/2022,8808763,2,Customer 3
2/17/2022,8542671,1,Customer 3
2/17/2022,8810132,3,Customer 3
2/17/2022,8808763,3,Customer 3
2/17/2022,8542671,2,Customer 3
2/17/2022,8808763,1,Customer 3
2/17/2022,8808763,4,Customer 3
2/17/2022,8817152,9,Customer 3
2/17/2022,8808765,5,Customer 3
2/17/2022,8808767,6,Customer 3
2/17/2022,8808765,5,Customer 3
2/17/2022,8808765,5,Customer 3
2/17/2022,8808762,9,Customer 3
2/17/2022,8808762,9,Customer 3
2/17/2022,8808765,5,Customer 3
2/17/2022,8808765,5,Customer 3
2/17/2022,8808765,5,Customer 3
2/17/2022,8817150,14,Customer 3
2/17/2022,8817151,10,Customer 3
2/17/2022,8817150,14,Customer 3
2/17/2022,1001092950P011,1,Customer 1
2/17/2022,1001092950P011,1,Customer 1
2/17/2022,1001208664,5,Customer 1
2/17/2022,1001092950P011,2,Customer 1
2/17/2022,1001164233,4,Customer 1
2/17/2022,1220029,1,Customer 1
2/17/2022,1001092950P011,3,Customer 1
2/17/2022,1001164233P032,2,Customer 1
2/17/2022,1001187810P032,6,Customer 1
2/17/2022,1220029,5,Customer 1
2/17/2022,1001107621,3,Customer 1
2/17/2022,1220081P032,3,Customer 1
2/17/2022,1001208664,7,Customer 1
2/17/2022,1001208662,2,Customer 1
2/17/2022,1001094787P032,2,Customer 1
2/17/2022,1001177653J,1,Customer 1
2/17/2022,1001208662,1,Customer 1
2/17/2022,1001208663,2,Customer 1
2/17/2022,1001174679,1,Customer 1
2/17/2022,1220094P032,3,Customer 1
2/17/2022,1001092950P011,1,Customer 1
2/17/2022,1220094P032,2,Customer 1
2/17/2022,1001107621,1,Customer 1
2/17/2022,1001107621,2,Customer 1
2/17/2022,1001177653J,1,Customer 1
2/17/2022,1001094787,1,Customer 1
2/17/2022,1001094787P032,2,Customer 1
2/17/2022,1001176490J,1,Customer 1
2/17/2022,1001176492J,1,Customer 1
2/17/2022,1001177653C,1,Customer 1
2/17/2022,1001208663,3,Customer 1
2/17/2022,1220081P032,5,Customer 1
2/17/2022,1001163064,2,Customer 1
2/17/2022,1001094787,2,Customer 1
2/17/2022,1001176490J,3,Customer 1
2/17/2022,1001176492J,2,Customer 1
2/17/2022,1001094787,3,Customer 1
2/17/2022,1001176490J,1,Customer 1
2/17/2022,1001177653J,1,Customer 1
2/17/2022,1001094787,2,Customer 1
2/17/2022,1220081P032,2,Customer 1
2/18/2022,4308533,6,Customer 3
2/18/2022,8542673,6,Customer 3
2/18/2022,8808764,6,Customer 3
2/18/2022,8810132,2,Customer 3
2/18/2022,8810132,2,Customer 3
2/18/2022,8810132,2,Customer 3
2/18/2022,C8817149,2,Customer 3
2/18/2022,C8817150,4,Customer 3
2/18/2022,C8817151,5,Customer 3
2/18/2022,C8817152,3,Customer 3
2/18/2022,C8539357,2,Customer 3
2/18/2022,C8539358,2,Customer 3
2/18/2022,C8808753,15,Customer 3
2/18/2022,C8821921,5,Customer 3
2/18/2022,C8821991,4,Customer 3
2/18/2022,C8821992,4,Customer 3
2/18/2022,S01688740064,3,Customer 3
2/18/2022,C8817150,1,Customer 3
2/18/2022,C8817151,3,Customer 3
2/18/2022,C8817152,4,Customer 3
2/18/2022,C8808753,7,Customer 3
2/18/2022,C8821921,6,Customer 3
2/18/2022,S01688740063,4,Customer 3
2/18/2022,C8817149,1,Customer 3
2/18/2022,C8817150,2,Customer 3
2/18/2022,C8817151,3,Customer 3
2/18/2022,C8539359,6,Customer 3
2/18/2022,C8808753,14,Customer 3
2/18/2022,C8821921,3,Customer 3
2/18/2022,C8821992,7,Customer 3
2/18/2022,1001163064P032,1,Customer 1
2/18/2022,1001163064P032,7,Customer 1
2/18/2022,1001164233,5,Customer 1
2/18/2022,1001187810,12,Customer 1
2/18/2022,1001164233,7,Customer 1
2/18/2022,1001187810P032,6,Customer 1
2/18/2022,1220029,2,Customer 1
2/18/2022,1220094,2,Customer 1
2/18/2022,1220094P032,2,Customer 1
2/18/2022,1001208664,11,Customer 1
2/18/2022,1001246922,4,Customer 1
2/18/2022,1001208664,9,Customer 1
2/18/2022,1001208662,1,Customer 1
2/18/2022,1220029,4,Customer 1
2/18/2022,1001092950P011,1,Customer 1
2/18/2022,1220094P032,1,Customer 1
2/18/2022,1001208662,3,Customer 1
2/18/2022,1001107621,3,Customer 1
2/18/2022,1001107621,4,Customer 1
2/18/2022,1001094787P032,6,Customer 1
2/18/2022,1001176492J,3,Customer 1
2/18/2022,1001094787,2,Customer 1
2/18/2022,1001177653J,2,Customer 1
2/18/2022,1001177653J,1,Customer 1
2/18/2022,1001092950P011,1,Customer 1
2/18/2022,1220081,2,Customer 1
2/18/2022,1220081P032,3,Customer 1
2/18/2022,1220081P032,1,Customer 1
2/18/2022,1220081,3,Customer 1
2/18/2022,1001177653J,2,Customer 1
2/18/2022,1001177653J,1,Customer 1
2/16/2022,7D-303070,250,Customer 5
2/16/2022,7D-209028,300,Customer 5
2/16/2022,7D-302285,200,Customer 5
2/16/2022,7D-208021EP,300,Customer 5
2/16/2022,7D-401902,38,Customer 5
2/16/2022,7D-203136,250,Customer 5
2/16/2022,7D-11-910,10,Customer 5
2/16/2022,7D-11-845,40,Customer 5
2/16/2022,2365374-31-01EC,200,Customer 5
2/16/2022,2365374-31-02EC,500,Customer 5
2/16/2022,7D-401902,38,Customer 5
2/16/2022,7D-203136,50,Customer 5
2/16/2022,2365374-31-02EC,450,Customer 5
2/16/2022,7D-203136,150,Customer 5
2/16/2022,7D-11-504,24,Customer 5
2/16/2022,7D-208021EP,150,Customer 5
2/16/2022,7D-208022EP,300,Customer 5
2/16/2022,7D-208021EP,300,Customer 5
2/16/2022,7D-302283,250,Customer 5
2/16/2022,7D-11-305,50,Customer 5
2/16/2022,7D-11-504,24,Customer 5
2/16/2022,7D-208021EP,450,Customer 5
2/16/2022,7D-11-505,24,Customer 5
2/16/2022,7D-303070,125,Customer 5
2/16/2022,500083-04,48,Customer 5
2/16/2022,7D-303070,125,Customer 5
2/16/2022,7D-303071,200,Customer 5
2/16/2022,2365374-30-24EC,100,Customer 5
2/16/2022,7D-303069,300,Customer 5
2/16/2022,7D-11-325,60,Customer 5
2/16/2022,7D-208024EP,560,Customer 5
2/16/2022,7D-11-831,133,Customer 5
2/16/2022,7D-208020EP,400,Customer 5
2/16/2022,7D-302659,40,Customer 5
2/16/2022,7D-11-089,85,Customer 5
2/16/2022,7D-11-860,120,Customer 5
2/16/2022,7D-11-832,75,Customer 5
2/16/2022,7D-11-695,48,Customer 5
2/16/2022,7D-11-824,80,Customer 5
2/16/2022,7D-11-322,210,Customer 5
2/16/2022,2365374-30-24EC,25,Customer 5
2/17/2022,7D-208548,192,Customer 5
2/21/2022,1220097,1,Customer 1
2/21/2022,1001187810,1,Customer 1
2/21/2022,1001164233,5,Customer 1
2/21/2022,1220094,1,Customer 1
2/21/2022,1001208664,12,Customer 1
2/21/2022,1001119253,1,Customer 1
2/21/2022,1001208664,4,Customer 1
2/21/2022,1001164233,3,Customer 1
2/21/2022,1001187810,7,Customer 1
2/21/2022,1220029,2,Customer 1
2/21/2022,1220094,4,Customer 1
2/21/2022,1220029,2,Customer 1
2/21/2022,1001107621,3,Customer 1
2/21/2022,1001266707,6,Customer 1
2/21/2022,1001119253,1,Customer 1
2/21/2022,1001107621,2,Customer 1
2/21/2022,1220081P032,3,Customer 1
2/21/2022,8817151,10,Customer 3
2/21/2022,8817151,10,Customer 3
2/23/2022,8808764,6,Customer 3
2/21/2022,8817150,14,Customer 3
2/21/2022,8808765,5,Customer 3
2/21/2022,8808764,6,Customer 3
2/17/2022,T308488,10,Customer 4
2/17/2022,T379789,12,Customer 4
2/17/2022,T379788,3,Customer 4
2/21/2022,T282429,28,Customer 4
2/17/2022,T370531,14,Customer 4
2/17/2022,T401552,16,Customer 4
2/17/2022,T430163,20,Customer 4
2/18/2022,T379787,18,Customer 4
2/18/2022,T401552,40,Customer 4
2/21/2022,T274981,1,Customer 4
2/9/2022,4821467,1,Customer 6
2/9/2022,4821468,1,Customer 6
2/21/2022,10001-00P,18,Other
2/21/2022,10002-02P,14,Other
2/21/2022,403P,3,Other
2/21/2022,1-1/2-C1P,3,Other
2/21/2022,10003-02P,14,Other
2/21/2022,10013-00P,56,Other
2/21/2022,411P,12,Other
2/21/2022,177,100,Other
2/15/2022,WA117435,12,Other
2/15/2022,WA117435,5,Other
2/21/2022,T281544,20,Customer 4
2/21/2022,T282429,20,Customer 4
2/21/2022,T311379,8,Customer 4
2/21/2022,T384893,100,Customer 4
2/21/2022,T335208,25,Customer 4
2/21/2022,T424338,40,Customer 4
2/21/2022,T240905,40,Customer 4
2/21/2022,T240904,40,Customer 4
2/21/2022,T290271,3,Customer 4
2/21/2022,T426685,3,Customer 4
2/21/2022,T379788,12,Customer 4
2/22/2022,T370531,35,Customer 4
2/21/2022,T401552,3,Customer 4
2/21/2022,T365472,2,Customer 4
2/21/2022,26G00005,15,Customer 6
2/21/2022,26G00006,15,Customer 6
2/21/2022,26G00005,15,Customer 6
2/21/2022,26G00006,15,Customer 6
2/21/2022,26G00005,5,Customer 6
2/21/2022,26G00006,5,Customer 6
2/21/2022,26G00007,4,Customer 6
2/21/2022,26G00008,4,Customer 6
2/21/2022,BMS00175,40,Customer 6
2/1/2022,26G00005,15,Customer 6
2/1/2022,26G00006,15,Customer 6
2/1/2022,26G00005,10,Customer 6
2/1/2022,26G00006,10,Customer 6
2/1/2022,26G00007,4,Customer 6
2/1/2022,26G00008,4,Customer 6
2/1/2022,26G00007,4,Customer 6
2/1/2022,26G00008,4,Customer 6
2/1/2022,BMS00175,20,Customer 6
2/22/2022,1001105073,8,Customer 1
2/22/2022,1220097,1,Customer 1
2/22/2022,1220025,7,Customer 1
2/22/2022,1001246922,2,Customer 1
2/22/2022,1220097,1,Customer 1
2/22/2022,1001246922,5,Customer 1
2/22/2022,1001164233,6,Customer 1
2/22/2022,1001187810,8,Customer 1
2/22/2022,1220029,4,Customer 1
2/22/2022,1220094,4,Customer 1
2/22/2022,1001174679,1,Customer 1
2/22/2022,1220094,1,Customer 1
2/22/2022,1001176490J,4,Customer 1
2/22/2022,1001176492J,3,Customer 1
2/22/2022,1001163064,4,Customer 1
2/22/2022,1001163064,4,Customer 1
2/22/2022,1001176490J,3,Customer 1
2/22/2022,1001176490J,2,Customer 1
2/22/2022,1220081,2,Customer 1
2/22/2022,1220081,3,Customer 1
2/22/2022,1001105073,4,Customer 1
2/22/2022,1001105073,8,Customer 1
2/22/2022,1001105073,4,Customer 1
2/22/2022,8808763,3,Customer 3
2/22/2022,8808763,3,Customer 3
2/22/2022,8808763,-3,Customer 3
2/23/2022,8817151,10,Customer 3
2/23/2022,8808765,5,Customer 3
2/23/2022,9371183100,1,Customer 6
2/23/2022,9371183300,2,Customer 6
2/23/2022,9371183900,1,Customer 6
2/23/2022,9371183900,1,Customer 6
2/23/2022,9381193300,1,Customer 6
2/23/2022,8810132,1,Customer 3
2/23/2022,8808763,4,Customer 3
2/23/2022,8810132,2,Customer 3
2/23/2022,C8817150,3,Customer 3
2/23/2022,C8817151,6,Customer 3
2/23/2022,C8817152,2,Customer 3
2/23/2022,C8539357,2,Customer 3
2/23/2022,C8539359,2,Customer 3
2/23/2022,C8808753,2,Customer 3
2/23/2022,C8821991,1,Customer 3
2/23/2022,C8821992,5,Customer 3
2/23/2022,C4307633,3,Customer 3
2/23/2022,C8817149,2,Customer 3
2/23/2022,C8817150,2,Customer 3
2/23/2022,C8817151,1,Customer 3
2/23/2022,C8817152,2,Customer 3
2/23/2022,C8539357,4,Customer 3
2/23/2022,C8808753,14,Customer 3
2/23/2022,C8821921,5,Customer 3
2/23/2022,C8821991,5,Customer 3
2/23/2022,C8821992,8,Customer 3
2/23/2022,1001174679P135,1,Customer 1
2/23/2022,1001253022P136,1,Customer 1
2/23/2022,1001208664,6,Customer 1
2/23/2022,1001164232,3,Customer 1
2/23/2022,1001164233P706,1,Customer 1
2/23/2022,1001187809P136,1,Customer 1
2/23/2022,1001187810,6,Customer 1
2/23/2022,1001253022P136,1,Customer 1
2/23/2022,1001164232,1,Customer 1
2/23/2022,1220029,3,Customer 1
2/23/2022,1220029,3,Customer 1
2/23/2022,1220094,2,Customer 1
2/23/2022,1001094787,4,Customer 1
2/23/2022,1001177653C,2,Customer 1
2/23/2022,1001208663,5,Customer 1
2/23/2022,1001208663,1,Customer 1
2/23/2022,1220081,3,Customer 1
2/23/2022,1001163064,6,Customer 1
2/23/2022,1001266705,4,Customer 1
2/23/2022,1001177653C,1,Customer 1
2/23/2022,1001177653C,1,Customer 1
2/23/2022,1220094,1,Customer 1
2/23/2022,1220094,2,Customer 1
2/23/2022,1001253022P136,1,Customer 1
2/23/2022,1001107621,2,Customer 1
2/23/2022,1001107621,5,Customer 1
2/23/2022,1220081P032,1,Customer 1
2/23/2022,1220081P032,1,Customer 1
2/23/2022,1001181507,22,Customer 1
2/23/2022,1001266705,4,Customer 1
2/23/2022,1001164233P706,1,Customer 1
2/23/2022,1001253022P136,2,Customer 1
2/23/2022,1001164233P135,1,Customer 1
2/23/2022,1220029P136,1,Customer 1
2/24/2022,8817150,14,Customer 3
2/24/2022,8808762,9,Customer 3
2/24/2022,8808762,9,Customer 3
2/24/2022,8817151,10,Customer 3
2/24/2022,8808765,5,Customer 3
2/24/2022,8808765,5,Customer 3
2/24/2022,8808767,6,Customer 3
2/24/2022,8808763,6,Customer 3
2/24/2022,8542672,1,Customer 3
2/22/2022,T430163,44,Customer 4
2/22/2022,T430160,22,Customer 4
2/22/2022,T357703,96,Customer 4
2/22/2022,T365472,1,Customer 4
2/24/2022,T378509,50,Customer 4
2/24/2022,T378498,40,Customer 4
2/24/2022,KK72365,8,Customer 4
2/24/2022,T374916,3,Customer 4
2/24/2022,T379788,15,Customer 4
2/24/2022,T281544,24,Customer 4
2/24/2022,T282429,8,Customer 4
2/24/2022,T318683,4,Customer 4
2/23/2022,T278793,4,Customer 4
2/24/2022,D4214747,2,Customer 3
2/24/2022,D4214749,2,Customer 3
2/24/2022,D4214752,2,Customer 3
2/24/2022,D1609048,12,Customer 3
2/24/2022,D1609049,12,Customer 3
2/24/2022,D4095379,4,Customer 3
2/24/2022,D4095380,1,Customer 3
2/24/2022,D4095381,7,Customer 3
2/24/2022,D1609048,2,Customer 3
2/24/2022,D1609049,2,Customer 3
2/24/2022,D4095380,2,Customer 3
2/24/2022,D4214747,1,Customer 3
2/24/2022,D4214749,1,Customer 3
2/24/2022,D4214752,1,Customer 3
2/24/2022,C8817149,1,Customer 3
2/24/2022,C8817150,4,Customer 3
2/24/2022,C8817151,1,Customer 3
2/24/2022,C8817152,3,Customer 3
2/24/2022,C8808753,21,Customer 3
2/24/2022,C8821921,5,Customer 3
2/24/2022,C8821991,4,Customer 3
2/24/2022,C8821992,3,Customer 3
2/24/2022,1001163064P032,1,Customer 1
2/24/2022,1220099,1,Customer 1
2/24/2022,1220097,2,Customer 1
2/24/2022,1001246922,2,Customer 1
2/24/2022,1220099,1,Customer 1
2/24/2022,1001208664,9,Customer 1
2/24/2022,1001246922,6,Customer 1
2/24/2022,1220099P032,2,Customer 1
2/24/2022,1001164233,3,Customer 1
2/24/2022,1001164233,3,Customer 1
2/24/2022,1001187810,3,Customer 1
2/24/2022,1220094P032,4,Customer 1
2/24/2022,1001187810,9,Customer 1
2/24/2022,1220029,4,Customer 1
2/24/2022,1001094787,2,Customer 1
2/24/2022,1001208662,3,Customer 1
2/24/2022,1001246922,1,Customer 1
2/24/2022,1220081P032,3,Customer 1
2/24/2022,1001208662,1,Customer 1
2/24/2022,1001177654J,2,Customer 1
2/24/2022,1001208662,3,Customer 1
2/24/2022,1001176492J,2,Customer 1
2/24/2022,1001094787,5,Customer 1
2/24/2022,1001176490J,1,Customer 1
2/24/2022,1001177654J,4,Customer 1
2/24/2022,1220029,1,Customer 1
2/24/2022,1001187809,1,Customer 1
2/24/2022,1220094P032,1,Customer 1
2/24/2022,1220094,3,Customer 1
2/24/2022,1220081P032,2,Customer 1
2/24/2022,1001213323J,5,Customer 1
2/24/2022,1001213324J,5,Customer 1
2/24/2022,1001176490J,2,Customer 1
2/24/2022,1001094787,1,Customer 1
2/24/2022,1001176490J,1,Customer 1
2/24/2022,1220094,1,Customer 1
2/24/2022,1220094,1,Customer 1
2/24/2022,1220081P032,2,Customer 1
2/24/2022,1001166096,32,Customer 1
2/24/2022,1001092950P136,3,Customer 1
2/23/2022,1001176492J,1,Customer 1
2/23/2022,1001266707,2,Customer 1
2/23/2022,1001176492J,4,Customer 1
2/23/2022,1001176490J,2,Customer 1
2/23/2022,1001176492J,1,Customer 1
2/23/2022,1001176490J,2,Customer 1
2/24/2022,33316510,2000,Other
2/24/2022,CR41206,60,Other
2/24/2022,CR41208,60,Other
2/24/2022,CR41209,60,Other
2/24/2022,33005R,500,Other
2/24/2022,H0J1148702,12,Other
2/22/2022,1A-T23204001-G,6,Customer 5
